,out,tokens
122,"[0.5330087937539474, -0.1521863818439065, 0.3183021151485912, 0.0015157783713149]","[101, 19034, 1060, 10020, 20500, 1012, 8732, 1061, 10020, 12963, 1012, 4293, 1060, 17848, 21950, 1012, 4293, 1061, 17848, 23090, 1012, 2423, 2415, 1035, 1060, 14993, 2415, 1035, 1061, 18540, 7605, 1035, 1060, 1011, 19609, 1012, 12904, 2683, 22907, 7605, 1035, 1061, 1011, 6273, 1012, 5139, 12376, 2683, 2575, 7605, 1035, 1062, 6356, 2475, 1012, 1014, 7023, 1014, 1012, 6275, 16703, 2692, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2410, 1024, 3486, 9099, 1035, 1060, 1014, 1012, 5187, 14142, 2692, 2683, 9099, 1035, 1061, 1011, 1014, 1012, 15017, 15136, 2575, 9099, 1035, 1062, 1014, 1012, 27003, 14142, 2475, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 22025, 22203, 1053, 1035, 1061, 1014, 1012, 29335, 23499, 1053, 1035, 1062, 1014, 1012, 25604, 22203, 2575, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 19317, 23777, 2171, 1024, 3486, 1010, 26718, 18863, 1024, 4874, 20500, 1012, 1015, 21950, 1012, 1022, 12963, 1012, 1022, 23090, 1012, 1016, 1011, 19609, 1012, 1015, 1011, 6273, 1012, 1019, 6356, 2475, 1012, 1014, 19034, 1060, 10020, 4261, 2683, 1012, 2423, 1061, 10020, 5345, 1012, 18034, 1060, 17848, 4724, 2487, 1012, 4293, 1061, 17848, 20335, 1012, 27658, 2415, 1035, 1060, 23988, 2415, 1035, 1061, 16734, 7605, 1035, 1060, 4805, 2620, 1012, 5594, 2620, 2683, 26224, 7605, 1035, 1061, 1011, 4805, 2475, 1012, 5385, 8889, 2475, 7605, 1035, 1062, 17405, 2575, 1012, 1014, 7023, 1014, 1012, 6255, 2575, 27531, 2629, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 2753, 9099, 1035, 1060, 1014, 1012, 16029, 16576, 2581, 9099, 1035, 1061, 1014, 1012, 14989, 14526, 2475, 9099, 1035, 1062, 1014, 1012, 20637, 2620, 20842, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 21926, 2692, 2549, 1053, 1035, 1061, 1014, 1012, 4029, 16932, 16703, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 17788, 21926, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 22932, 26187, 2171, 1024, 2861, 1010, 26718, 18863, 1024, 4874, 4261, 2683, 1012, 1016, 4724, 2487, 1012, 1022, 5345, 1012, 1018, 20335, 1012, 1023, 4805, 2620, 1012, 1023, 1011, 4805, 2475, 1012, 1022, 17405, 2575, 1012, 1014, 2529, 2064, 1045, 2031, 1996, 2187, 5835, 102]"
123,"[0.5568705520716845, 0.060062644105024, 0.2888186110713199, -0.020628013752185]","[101, 19034, 2452, 9475, 1012, 1016, 27517, 1012, 1016, 7558, 1012, 1020, 18744, 1012, 1020, 27954, 1012, 1021, 1011, 4261, 2509, 1012, 1017, 18540, 2629, 1012, 1014, 19034, 5835, 3486, 2620, 1012, 1014, 23285, 1012, 1019, 16734, 1012, 1014, 20405, 1012, 1019, 19609, 1012, 1017, 1011, 2570, 1012, 1022, 9402, 2683, 1012, 1014, 2529, 3531, 10616, 1996, 5835, 102]"
124,"[0.3691780269410426, 0.1061766283366964, 0.2295534465530388, 0.2975948348745545]","[101, 2529, 3531, 10616, 1996, 4874, 19034, 2452, 4229, 2549, 1012, 1022, 4008, 2549, 1012, 1022, 19492, 1012, 1022, 25143, 1012, 1022, 23523, 1012, 1021, 1011, 2531, 1012, 1017, 10545, 2509, 1012, 1014, 19034, 5835, 25797, 1012, 1014, 3486, 2509, 1012, 1019, 2324, 1012, 1022, 19015, 1012, 1015, 1015, 1012, 1018, 1011, 24231, 1012, 1023, 6070, 2629, 1012, 1014, 102]"
125,"[0.5860600055503538, -0.0446349204852387, 0.1622996822406689, -0.0167263138597063]","[101, 19034, 2452, 24030, 1012, 1014, 4229, 2549, 1012, 1014, 5539, 1012, 1020, 27234, 1012, 1014, 5764, 1012, 1018, 8746, 1012, 1016, 6640, 2549, 1012, 1014, 2529, 3413, 2033, 1996, 14757, 3531, 19034, 5835, 26628, 1012, 1016, 3486, 2509, 1012, 1016, 13741, 1012, 1018, 19015, 1012, 1018, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 102]"
126,"[0.6617798344960288, 0.016638793491486, 0.2235644301734284, 0.2865579578188185]","[101, 19034, 5835, 21005, 1012, 1018, 19652, 1012, 1014, 11118, 1012, 1019, 4261, 2487, 1012, 1016, 1011, 5388, 1012, 1020, 1018, 1012, 1014, 6079, 2683, 1012, 1014, 19034, 2452, 3486, 2509, 1012, 1022, 24837, 1012, 1016, 16087, 1012, 1023, 18512, 1012, 1020, 22060, 1012, 1022, 1011, 21211, 1012, 1023, 25682, 1012, 1014, 2529, 3531, 2192, 2033, 1996, 5835, 102]"
127,"[0.4934341925052867, 0.1338206609083145, 0.3206819911058318, -0.0033670175323738]","[101, 2529, 2064, 1045, 2031, 1996, 2157, 5835, 19034, 1060, 10020, 4229, 2620, 1012, 2423, 1061, 10020, 7287, 1012, 18034, 1060, 17848, 4466, 2487, 1012, 2423, 1061, 17848, 21950, 1012, 1019, 2415, 1035, 1060, 4724, 2549, 2415, 1035, 1061, 19609, 7605, 1035, 1060, 5388, 2549, 1012, 19342, 2575, 2683, 2475, 7605, 1035, 1061, 1011, 24231, 1012, 5187, 10790, 16048, 7605, 1035, 1062, 2786, 1012, 1014, 7023, 1014, 1012, 5187, 16703, 2692, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2410, 1024, 5187, 9099, 1035, 1060, 1014, 1012, 4749, 22022, 22022, 9099, 1035, 1061, 1014, 1012, 14506, 2620, 17465, 9099, 1035, 1062, 1014, 1012, 13710, 2575, 2620, 2475, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 16068, 2620, 2549, 1053, 1035, 1061, 1014, 1012, 4029, 21486, 2683, 2487, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 22394, 2575, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 25746, 17465, 2171, 1024, 4229, 1010, 26718, 18863, 1024, 4874, 4229, 2620, 1012, 1016, 4466, 2487, 1012, 1016, 7287, 1012, 1018, 21950, 1012, 1019, 5388, 2549, 1012, 1018, 1011, 24231, 1012, 1019, 2786, 1012, 1014, 19034, 1060, 10020, 3263, 1012, 8732, 1061, 10020, 4868, 1012, 6282, 17788, 1060, 17848, 13539, 1012, 2423, 1061, 17848, 3263, 1012, 1019, 2415, 1035, 1060, 11816, 2415, 1035, 1061, 14010, 7605, 1035, 1060, 1011, 19843, 1012, 6079, 2683, 16086, 2581, 7605, 1035, 1061, 1011, 20637, 1012, 5187, 22907, 2683, 2475, 7605, 1035, 1062, 6584, 2509, 1012, 1014, 7023, 1014, 1012, 6486, 2692, 2575, 17788, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2410, 1024, 5511, 9099, 1035, 1060, 1014, 1012, 24030, 2581, 2581, 2509, 9099, 1035, 1061, 1011, 1014, 1012, 14078, 2620, 2683, 2549, 9099, 1035, 1062, 1014, 1012, 27003, 22610, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 27531, 2620, 2549, 1053, 1035, 1061, 1014, 1012, 4029, 2683, 26187, 2683, 1053, 1035, 1062, 1014, 1012, 4002, 11387, 2575, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 22407, 2581, 2509, 2171, 1024, 4090, 1010, 26718, 18863, 1024, 4874, 3263, 1012, 1015, 13539, 1012, 1016, 4868, 1012, 1022, 3263, 1012, 1019, 1011, 19843, 1012, 1020, 1011, 20637, 1012, 1019, 6584, 2509, 1012, 1014, 102]"
128,"[0.2904249775170041, -0.0463573513813864, 0.1625926952498753, -0.0062339468925103]","[101, 19034, 2452, 28135, 1012, 1022, 27810, 1012, 1016, 11502, 1012, 1014, 20713, 1012, 1022, 1011, 1020, 1012, 1016, 1011, 19681, 1012, 1018, 5585, 2487, 1012, 1014, 19034, 5835, 18034, 1012, 1019, 4008, 2581, 1012, 1019, 9645, 1012, 1015, 19015, 1012, 1018, 3156, 1012, 1023, 1011, 29269, 1012, 1016, 19936, 2683, 1012, 1014, 2529, 3531, 2192, 2033, 1996, 14757, 102]"
129,"[0.5706715012924846, -0.0224868479985164, 0.1988993913769697, -0.0264749846066968]","[101, 2529, 2507, 2033, 1996, 2157, 2452, 3531, 19034, 1060, 10020, 16029, 1012, 2423, 1061, 10020, 20741, 1012, 4293, 1060, 17848, 23988, 1012, 2423, 1061, 17848, 26257, 1012, 2423, 2415, 1035, 1060, 4261, 2475, 2415, 1035, 1061, 25162, 7605, 1035, 1060, 13285, 1012, 11518, 16068, 2475, 7605, 1035, 1061, 4185, 1012, 28004, 2575, 2683, 2620, 7605, 1035, 1062, 3938, 2629, 1012, 1014, 7023, 1014, 1012, 6391, 2683, 12521, 2487, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5718, 1024, 4724, 9099, 1035, 1060, 1014, 1012, 24902, 2575, 2581, 2475, 9099, 1035, 1061, 1011, 1014, 1012, 6185, 18827, 2620, 2581, 9099, 1035, 1062, 1014, 1012, 2997, 2683, 2683, 1053, 1035, 1060, 1011, 1014, 1012, 29359, 2620, 2487, 1053, 1035, 1061, 1014, 1012, 4029, 21486, 21084, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 21084, 23352, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 16048, 2620, 2620, 2171, 1024, 1018, 1010, 26718, 18863, 1024, 4874, 16029, 1012, 1016, 23988, 1012, 1016, 20741, 1012, 1022, 26257, 1012, 1016, 13285, 1012, 1015, 4185, 1012, 1021, 3938, 2629, 1012, 1014, 19034, 1060, 10020, 24232, 1012, 1014, 1061, 10020, 8380, 1012, 1014, 1060, 17848, 4029, 2575, 1012, 1019, 1061, 17848, 25162, 1012, 2423, 2415, 1035, 1060, 28489, 2415, 1035, 1061, 20802, 7605, 1035, 1060, 4413, 1012, 21488, 26976, 7605, 1035, 1061, 1011, 4601, 1012, 5345, 2683, 26224, 2620, 7605, 1035, 1062, 9645, 2692, 1012, 1014, 7023, 1014, 1012, 6391, 20958, 22025, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 4002, 1024, 2539, 9099, 1035, 1060, 1014, 1012, 4466, 16048, 28756, 9099, 1035, 1061, 1011, 1014, 1012, 5709, 11387, 16068, 9099, 1035, 1062, 1014, 1012, 3476, 27009, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 2683, 2575, 16703, 1053, 1035, 1061, 1014, 1012, 28489, 2620, 2475, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 27009, 28154, 1053, 1035, 1059, 1011, 1014, 1012, 5709, 20958, 16147, 2171, 1024, 5354, 1010, 26718, 18863, 1024, 4874, 24232, 1012, 1014, 4029, 2575, 1012, 1019, 8380, 1012, 1014, 25162, 1012, 1016, 4413, 1012, 1016, 1011, 4413, 1012, 1014, 9645, 2692, 1012, 1014, 102]"
130,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 5835, 28135, 1012, 1014, 4029, 2475, 1012, 1014, 3438, 1012, 1021, 18744, 1012, 1016, 2340, 1012, 1017, 1011, 8380, 1012, 1020, 3515, 2620, 1012, 1014, 19034, 1060, 10020, 19342, 1012, 1019, 1061, 10020, 13285, 1012, 22810, 1060, 17848, 22649, 1012, 1014, 1061, 17848, 19871, 1012, 27658, 2415, 1035, 1060, 4229, 2509, 2415, 1035, 1061, 14168, 7605, 1035, 1060, 17943, 1012, 5718, 16086, 2683, 2581, 7605, 1035, 1061, 1011, 19015, 1012, 4700, 23833, 22022, 7605, 1035, 1062, 9402, 2549, 1012, 1014, 7023, 1014, 1012, 5786, 2620, 23632, 2620, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 5139, 9099, 1035, 1060, 1014, 1012, 26267, 17134, 2509, 9099, 1035, 1061, 1014, 1012, 12567, 2620, 18139, 9099, 1035, 1062, 1014, 1012, 12609, 2575, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 18827, 12521, 1053, 1035, 1061, 1014, 1012, 4029, 17134, 16932, 1053, 1035, 1062, 1014, 1012, 4002, 2581, 17914, 2683, 1053, 1035, 1059, 1011, 1014, 1012, 2199, 24096, 2487, 2171, 1024, 2539, 1010, 26718, 18863, 1024, 4874, 19342, 1012, 1019, 22649, 1012, 1014, 13285, 1012, 1020, 19871, 1012, 1023, 17943, 1012, 1015, 1011, 19015, 1012, 1019, 9402, 2549, 1012, 1014, 2529, 10616, 1996, 2187, 10336, 102]"
131,"[0.3458027362085977, 0.0108917150579877, 0.3129106861005926, 0.0208482745567367]","[101, 2529, 2064, 1045, 2031, 1996, 2187, 5835, 19034, 1060, 10020, 28135, 1012, 1014, 1061, 10020, 3438, 1012, 6273, 23352, 1060, 17848, 4029, 2475, 1012, 1014, 1061, 17848, 18744, 1012, 2423, 2415, 1035, 1060, 25256, 2415, 1035, 1061, 14506, 7605, 1035, 1060, 2340, 1012, 25578, 2575, 2683, 2683, 7605, 1035, 1061, 1011, 8380, 1012, 6079, 2581, 26187, 2475, 7605, 1035, 1062, 3515, 2620, 1012, 1014, 7023, 1014, 1012, 4293, 24594, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2403, 1024, 2260, 9099, 1035, 1060, 1014, 1012, 23785, 17914, 2509, 9099, 1035, 1061, 1014, 1012, 5890, 2692, 2620, 2683, 2475, 9099, 1035, 1062, 1014, 1012, 21036, 2683, 14526, 1053, 1035, 1060, 1011, 1014, 1012, 6365, 17788, 21926, 1053, 1035, 1061, 1014, 1012, 29327, 21486, 2581, 1053, 1035, 1062, 1014, 1012, 6185, 2692, 2620, 18139, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2581, 2683, 27009, 2171, 1024, 4601, 1010, 26718, 18863, 1024, 4874, 28135, 1012, 1014, 4029, 2475, 1012, 1014, 3438, 1012, 1021, 18744, 1012, 1016, 2340, 1012, 1017, 1011, 8380, 1012, 1020, 3515, 2620, 1012, 1014, 19034, 1060, 10020, 23532, 1012, 1019, 1061, 10020, 20311, 1012, 2423, 1060, 17848, 4464, 2581, 1012, 1014, 1061, 17848, 26257, 1012, 1014, 2415, 1035, 1060, 27878, 2415, 1035, 1061, 22376, 7605, 1035, 1060, 6282, 1012, 4185, 24087, 21926, 7605, 1035, 1061, 2324, 1012, 6255, 12521, 22610, 7605, 1035, 1062, 5986, 2509, 1012, 1014, 7023, 1014, 1012, 4724, 22394, 2629, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2184, 1024, 4720, 9099, 1035, 1060, 1014, 1012, 24902, 2575, 2620, 2475, 9099, 1035, 1061, 1014, 1012, 4002, 2581, 15136, 2629, 9099, 1035, 1062, 1014, 1012, 22582, 2575, 2683, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 22275, 23777, 1053, 1035, 1061, 1014, 1012, 3486, 19481, 2692, 2549, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 17788, 2575, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 23833, 2683, 2620, 2171, 1024, 2656, 1010, 26718, 18863, 1024, 4874, 23532, 1012, 1019, 4464, 2581, 1012, 1014, 20311, 1012, 1016, 26257, 1012, 1014, 6282, 1012, 1020, 2324, 1012, 1022, 5986, 2509, 1012, 1014, 102]"
132,"[0.2882282428697875, -0.1678587588393835, 0.1935395655390734, 0.0031110920877153]","[101, 19034, 2452, 20294, 1012, 1015, 25143, 1012, 1014, 12104, 1012, 1014, 17317, 1012, 1022, 1011, 11827, 1012, 1015, 1011, 16798, 1012, 1017, 6227, 2692, 1012, 1014, 19034, 5835, 4029, 2509, 1012, 1019, 4601, 2575, 1012, 1019, 5187, 1012, 1018, 11827, 1012, 1014, 18225, 1012, 1022, 1011, 28135, 1012, 1018, 5986, 2509, 1012, 1014, 2529, 2192, 2033, 1996, 2452, 3531, 102]"
133,"[0.5860600055503538, -0.0446349204852387, 0.1622996822406689, -0.0167263138597063]","[101, 19034, 1060, 10020, 23297, 1012, 1014, 1061, 10020, 24568, 1012, 18034, 1060, 17848, 25048, 1012, 1014, 1061, 17848, 4090, 2620, 1012, 1014, 2415, 1035, 1060, 25371, 2415, 1035, 1061, 27240, 7605, 1035, 1060, 1011, 6365, 1012, 6390, 28311, 20842, 7605, 1035, 1061, 12904, 1012, 4464, 19481, 2620, 7605, 1035, 1062, 4293, 2475, 1012, 1014, 7023, 1014, 1012, 25103, 2683, 2581, 2509, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5718, 1024, 5709, 9099, 1035, 1060, 1014, 1012, 6079, 2575, 17134, 9099, 1035, 1061, 1011, 1014, 1012, 17403, 22932, 2487, 9099, 1035, 1062, 1014, 1012, 4764, 16147, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 28154, 2581, 2509, 1053, 1035, 1061, 1014, 1012, 4090, 2683, 19317, 2575, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 2683, 16048, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 16932, 2683, 2683, 2171, 1024, 1017, 1010, 26718, 18863, 1024, 4874, 23297, 1012, 1014, 25048, 1012, 1014, 24568, 1012, 1018, 4090, 2620, 1012, 1014, 1011, 6365, 1012, 1021, 12904, 1012, 1018, 4293, 2475, 1012, 1014, 19034, 1060, 10020, 24030, 1012, 1014, 1061, 10020, 5539, 1012, 22810, 1060, 17848, 4229, 2549, 1012, 1014, 1061, 17848, 27234, 1012, 1014, 2415, 1035, 1060, 28906, 2415, 1035, 1061, 23090, 7605, 1035, 1060, 5764, 1012, 4029, 21057, 15136, 7605, 1035, 1061, 8746, 1012, 20335, 2620, 17465, 7605, 1035, 1062, 6640, 2549, 1012, 1014, 7023, 1014, 1012, 4805, 19841, 23632, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2324, 1024, 6021, 9099, 1035, 1060, 1014, 1012, 5388, 16086, 2575, 9099, 1035, 1061, 1011, 1014, 1012, 5840, 21472, 19481, 9099, 1035, 1062, 1014, 1012, 29056, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 2575, 1053, 1035, 1061, 1014, 1012, 4261, 16147, 2692, 2509, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2575, 2581, 23833, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 10790, 2620, 2620, 2171, 1024, 6535, 1010, 26718, 18863, 1024, 4874, 24030, 1012, 1014, 4229, 2549, 1012, 1014, 5539, 1012, 1020, 27234, 1012, 1014, 5764, 1012, 1018, 8746, 1012, 1016, 6640, 2549, 1012, 1014, 2529, 10616, 1996, 2157, 2452, 3531, 102]"
134,"[0.3714706610443854, 0.147597735260567, 0.2582867359995356, 0.0104872144631171]","[101, 19034, 1060, 10020, 18034, 1012, 1019, 1061, 10020, 9645, 1012, 8732, 1060, 17848, 4008, 2581, 1012, 1019, 1061, 17848, 19015, 1012, 18034, 2415, 1035, 1060, 27517, 2415, 1035, 1061, 17867, 7605, 1035, 1060, 3156, 1012, 6070, 18827, 2575, 2487, 7605, 1035, 1061, 1011, 29269, 1012, 8148, 28756, 7605, 1035, 1062, 19936, 2683, 1012, 1014, 7023, 1014, 1012, 6486, 21084, 2620, 2549, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2184, 1024, 4413, 9099, 1035, 1060, 1014, 1012, 4261, 16932, 2581, 2487, 9099, 1035, 1061, 1014, 1012, 16471, 28154, 2620, 9099, 1035, 1062, 1014, 1012, 24398, 22407, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 23499, 26187, 1053, 1035, 1061, 1014, 1012, 4229, 28332, 2509, 1053, 1035, 1062, 1014, 1012, 5890, 2692, 18139, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 27814, 2581, 2487, 2171, 1024, 2484, 1010, 26718, 18863, 1024, 4874, 18034, 1012, 1019, 4008, 2581, 1012, 1019, 9645, 1012, 1015, 19015, 1012, 1018, 3156, 1012, 1023, 1011, 29269, 1012, 1016, 19936, 2683, 1012, 1014, 2529, 2064, 1045, 2031, 1996, 2157, 4874, 19034, 1060, 10020, 23532, 1012, 1019, 1061, 10020, 20311, 1012, 2423, 1060, 17848, 4464, 2581, 1012, 1014, 1061, 17848, 26257, 1012, 1014, 2415, 1035, 1060, 27878, 2415, 1035, 1061, 22376, 7605, 1035, 1060, 6282, 1012, 4185, 24087, 21926, 7605, 1035, 1061, 2324, 1012, 6255, 12521, 22610, 7605, 1035, 1062, 5986, 2509, 1012, 1014, 7023, 1014, 1012, 4724, 22394, 2629, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2184, 1024, 4720, 9099, 1035, 1060, 1014, 1012, 24902, 2575, 2620, 2475, 9099, 1035, 1061, 1014, 1012, 4002, 2581, 15136, 2629, 9099, 1035, 1062, 1014, 1012, 22582, 2575, 2683, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 22275, 23777, 1053, 1035, 1061, 1014, 1012, 3486, 19481, 2692, 2549, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 17788, 2575, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 23833, 2683, 2620, 2171, 1024, 2656, 1010, 26718, 18863, 1024, 4874, 23532, 1012, 1019, 4464, 2581, 1012, 1014, 20311, 1012, 1016, 26257, 1012, 1014, 6282, 1012, 1020, 2324, 1012, 1022, 5986, 2509, 1012, 1014, 102]"
135,"[0.4870810579625033, 0.2158600202708159, 0.2178227432188976, 0.2930448958492106]","[101, 19034, 1060, 10020, 16444, 1012, 2423, 1061, 10020, 13756, 1012, 1014, 1060, 17848, 29403, 1012, 4293, 1061, 17848, 4029, 2575, 1012, 1014, 2415, 1035, 1060, 4464, 2575, 2415, 1035, 1061, 27003, 7605, 1035, 1060, 15017, 1012, 6205, 14142, 2581, 2487, 7605, 1035, 1061, 17832, 1012, 5986, 2581, 2581, 22610, 7605, 1035, 1062, 6275, 2620, 1012, 1014, 7023, 1014, 1012, 6273, 2620, 2683, 26187, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 4464, 9099, 1035, 1060, 1014, 1012, 5764, 2581, 21486, 2581, 9099, 1035, 1061, 1014, 1012, 6021, 2575, 20842, 2629, 9099, 1035, 1062, 1014, 1012, 3912, 2581, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 16932, 22932, 1053, 1035, 1061, 1014, 1012, 4029, 22907, 2692, 2683, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 14142, 2620, 2683, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 2581, 2683, 24594, 2171, 1024, 2385, 1010, 26718, 18863, 1024, 4874, 16444, 1012, 1016, 29403, 1012, 1022, 13756, 1012, 1014, 4029, 2575, 1012, 1014, 15017, 1012, 1023, 17867, 1012, 1014, 6275, 2620, 1012, 1014, 2529, 6723, 1996, 2157, 11565, 6073, 2099, 19034, 1060, 10020, 4261, 2549, 1012, 1019, 1061, 10020, 5179, 1012, 6109, 23352, 1060, 17848, 3429, 2581, 1012, 1014, 1061, 17848, 25103, 1012, 1014, 2415, 1035, 1060, 24690, 2415, 1035, 1061, 17867, 7605, 1035, 1060, 19446, 1012, 5824, 27814, 2581, 2581, 7605, 1035, 1061, 1011, 16528, 1012, 3429, 2683, 19317, 2475, 7605, 1035, 1062, 6255, 2487, 1012, 1014, 7023, 1014, 1012, 6205, 2620, 2683, 19961, 2465, 4464, 2171, 5835, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2321, 1024, 4090, 9099, 1035, 1060, 1014, 1012, 4466, 19841, 2620, 2487, 9099, 1035, 1061, 1014, 1012, 17405, 20842, 9099, 1035, 1062, 1014, 1012, 20335, 2620, 21926, 1053, 1035, 1060, 1011, 1014, 1012, 3515, 2575, 22907, 2683, 1053, 1035, 1061, 1011, 1014, 1012, 25143, 2620, 2581, 2509, 1053, 1035, 1062, 1014, 1012, 26953, 2692, 19961, 1053, 1035, 1059, 1011, 1014, 1012, 4185, 14526, 2683, 2549, 2171, 1024, 4293, 1010, 26718, 18863, 1024, 4874, 4261, 2549, 1012, 1019, 3429, 2581, 1012, 1014, 5179, 1012, 1023, 25103, 1012, 1014, 19446, 1012, 1021, 1011, 16528, 1012, 1019, 6255, 2487, 1012, 1014, 102]"
