,out,tokens
179,"[0.6778163208712993, 0.1469137757793915, 0.2588433802938905, -0.0193705490207475]","[101, 19034, 2452, 17014, 1012, 1019, 19540, 1012, 1019, 7287, 1012, 1020, 19121, 1012, 1023, 3429, 2509, 1012, 1014, 1011, 4466, 2629, 1012, 1015, 18512, 2509, 1012, 1014, 2529, 3531, 2507, 2033, 1996, 4874, 19034, 5835, 4008, 2575, 1012, 1016, 4720, 2620, 1012, 1014, 21489, 1012, 1022, 4261, 2620, 1012, 1016, 6205, 2683, 1012, 1017, 3486, 2620, 1012, 1015, 19883, 2549, 1012, 1014, 102]"
180,"[0.3507690091872041, -0.0261902520466837, 0.281444748742106, -0.0195962399579329]","[101, 19034, 5835, 26267, 1012, 1019, 27533, 1012, 1019, 6391, 1012, 1023, 20741, 1012, 1023, 1011, 4090, 1012, 1014, 1011, 18744, 1012, 1021, 3938, 2620, 1012, 1014, 2529, 3531, 2202, 1996, 11565, 6073, 2099, 19034, 2452, 23297, 1012, 1014, 25048, 1012, 1014, 24568, 1012, 1018, 4090, 2620, 1012, 1014, 1011, 6365, 1012, 1021, 12904, 1012, 1018, 4293, 2475, 1012, 1014, 102]"
181,"[0.6950799573292412, -0.129356698996695, 0.2860904124453462, 0.0445626462292717]","[101, 2529, 2192, 2033, 1996, 2187, 4874, 3531, 19034, 1060, 10020, 17196, 1012, 1014, 1061, 10020, 9645, 1012, 6282, 17788, 1060, 17848, 3486, 2683, 1012, 1014, 1061, 17848, 22018, 1012, 4293, 2415, 1035, 1060, 29562, 2415, 1035, 1061, 18582, 7605, 1035, 1060, 2382, 1012, 27037, 16932, 7605, 1035, 1061, 1011, 18610, 1012, 5139, 2683, 21926, 2549, 7605, 1035, 1062, 6227, 2487, 1012, 1014, 7023, 1014, 1012, 6445, 22907, 27009, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 2321, 9099, 1035, 1060, 1014, 1012, 4261, 26187, 22932, 9099, 1035, 1061, 1014, 1012, 5890, 22203, 22275, 9099, 1035, 1062, 1014, 1012, 24368, 22907, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2575, 22907, 1053, 1035, 1061, 1014, 1012, 18034, 2683, 2575, 2509, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 16068, 2692, 2475, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 21472, 24594, 2171, 1024, 2676, 1010, 26718, 18863, 1024, 4874, 17196, 1012, 1014, 3486, 2683, 1012, 1014, 9645, 1012, 1022, 22018, 1012, 1022, 2382, 1012, 1016, 1011, 18610, 1012, 1019, 6227, 2487, 1012, 1014, 19034, 1060, 10020, 20741, 1012, 18034, 1061, 10020, 21489, 1012, 1019, 1060, 17848, 25504, 1012, 1019, 1061, 17848, 28048, 1012, 1014, 2415, 1035, 1060, 5539, 2415, 1035, 1061, 26257, 7605, 1035, 1060, 1011, 13092, 1012, 3770, 2581, 16576, 2620, 7605, 1035, 1061, 14378, 1012, 6445, 22025, 26976, 7605, 1035, 1062, 5764, 2487, 1012, 1014, 7023, 1014, 1012, 6227, 25746, 2683, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 2321, 9099, 1035, 1060, 1014, 1012, 6353, 12376, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 14378, 19481, 2581, 9099, 1035, 1062, 1014, 1012, 24921, 2692, 2683, 1053, 1035, 1060, 1014, 1012, 6109, 20842, 19961, 1053, 1035, 1061, 1011, 1014, 1012, 28358, 2692, 2683, 2581, 1053, 1035, 1062, 1014, 1012, 5840, 19961, 2575, 2509, 1053, 1035, 1059, 1014, 1012, 6185, 22610, 24087, 2171, 1024, 4700, 1010, 26718, 18863, 1024, 4874, 20741, 1012, 1018, 25504, 1012, 1019, 21489, 1012, 1019, 28048, 1012, 1014, 1011, 13092, 1012, 1022, 14378, 1012, 1022, 5764, 2487, 1012, 1014, 102]"
182,"[0.6394099527679455, -0.1625111480622289, 0.2053258243812888, -0.0105398889628379]","[101, 2529, 3531, 6723, 1996, 2187, 2452, 19034, 1060, 10020, 4008, 2549, 1012, 2423, 1061, 10020, 21005, 1012, 27658, 1060, 17848, 4720, 2475, 1012, 1019, 1061, 17848, 28489, 1012, 1014, 2415, 1035, 1060, 4466, 2509, 2415, 1035, 1061, 27173, 7605, 1035, 1060, 6109, 2575, 1012, 19015, 23352, 2629, 7605, 1035, 1061, 23859, 1012, 15170, 21057, 2620, 7605, 1035, 1062, 19015, 2581, 1012, 1014, 7023, 1014, 1012, 25256, 12521, 2629, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2570, 1024, 5354, 1024, 4700, 9099, 1035, 1060, 1014, 1012, 6191, 21619, 28154, 9099, 1035, 1061, 1014, 1012, 22096, 14526, 9099, 1035, 1062, 1014, 1012, 3069, 2620, 2475, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2683, 25746, 2509, 1053, 1035, 1061, 1014, 1012, 4029, 23352, 2683, 2683, 1053, 1035, 1062, 1011, 1014, 1012, 25604, 23352, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2683, 17788, 2171, 1024, 5388, 1010, 26718, 18863, 1024, 4874, 4008, 2549, 1012, 1016, 4720, 2475, 1012, 1019, 21005, 1012, 1023, 28489, 1012, 1014, 6109, 2575, 1012, 1016, 23859, 1012, 1015, 19015, 2581, 1012, 1014, 19034, 1060, 10020, 23593, 1012, 18034, 1061, 10020, 5539, 1012, 1019, 1060, 17848, 25048, 1012, 1019, 1061, 17848, 3486, 2683, 1012, 1019, 2415, 1035, 1060, 24231, 2415, 1035, 1061, 20405, 7605, 1035, 1060, 1011, 6365, 1012, 4466, 2575, 2620, 21926, 7605, 1035, 1061, 13029, 1012, 16471, 2620, 2581, 2549, 7605, 1035, 1062, 6421, 2629, 1012, 1014, 7023, 1014, 1012, 25048, 16703, 2575, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2570, 1024, 4008, 1024, 4805, 9099, 1035, 1060, 1014, 1012, 6191, 2683, 23632, 9099, 1035, 1061, 1011, 1014, 1012, 26263, 14526, 9099, 1035, 1062, 1014, 1012, 16327, 16703, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 22025, 2581, 2475, 1053, 1035, 1061, 1014, 1012, 27509, 21084, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2692, 27009, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 12740, 2620, 2581, 2171, 1024, 5179, 1010, 26718, 18863, 1024, 4874, 23593, 1012, 1018, 25048, 1012, 1019, 5539, 1012, 1019, 3486, 2683, 1012, 1019, 1011, 6365, 1012, 1019, 13029, 1012, 1015, 6421, 2629, 1012, 1014, 102]"
183,"[0.3826623569234874, -0.0445849682452379, 0.1657758455529783, -0.0166535402285424]","[101, 2529, 3413, 2033, 1996, 2187, 14757, 19034, 1060, 10020, 16029, 1012, 2423, 1061, 10020, 20741, 1012, 4293, 1060, 17848, 23988, 1012, 2423, 1061, 17848, 26257, 1012, 2423, 2415, 1035, 1060, 4261, 2475, 2415, 1035, 1061, 25162, 7605, 1035, 1060, 13285, 1012, 11518, 16068, 2475, 7605, 1035, 1061, 4185, 1012, 28004, 2575, 2683, 2620, 7605, 1035, 1062, 3938, 2629, 1012, 1014, 7023, 1014, 1012, 6391, 2683, 12521, 2487, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5718, 1024, 4724, 9099, 1035, 1060, 1014, 1012, 24902, 2575, 2581, 2475, 9099, 1035, 1061, 1011, 1014, 1012, 6185, 18827, 2620, 2581, 9099, 1035, 1062, 1014, 1012, 2997, 2683, 2683, 1053, 1035, 1060, 1011, 1014, 1012, 29359, 2620, 2487, 1053, 1035, 1061, 1014, 1012, 4029, 21486, 21084, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 21084, 23352, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 16048, 2620, 2620, 2171, 1024, 1018, 1010, 26718, 18863, 1024, 4874, 16029, 1012, 1016, 23988, 1012, 1016, 20741, 1012, 1022, 26257, 1012, 1016, 13285, 1012, 1015, 4185, 1012, 1021, 3938, 2629, 1012, 1014, 19034, 1060, 10020, 3998, 1012, 1019, 1061, 10020, 17832, 1012, 4293, 1060, 17848, 3486, 2509, 1012, 1014, 1061, 17848, 23593, 1012, 2423, 2415, 1035, 1060, 28188, 2415, 1035, 1061, 20713, 7605, 1035, 1060, 1020, 1012, 4749, 16703, 2692, 2620, 7605, 1035, 1061, 1011, 4583, 1012, 6205, 25746, 2683, 2629, 7605, 1035, 1062, 5139, 2549, 1012, 1014, 7023, 1014, 1012, 6445, 22203, 2683, 2629, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 4090, 9099, 1035, 1060, 1014, 1012, 4229, 23833, 2575, 2475, 9099, 1035, 1061, 1011, 1014, 1012, 5840, 19961, 27531, 9099, 1035, 1062, 1014, 1012, 13913, 2581, 2581, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2620, 17465, 2581, 1053, 1035, 1061, 1014, 1012, 4261, 10790, 2509, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 28756, 27009, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 16576, 23632, 2171, 1024, 2184, 1010, 26718, 18863, 1024, 4874, 3998, 1012, 1019, 3486, 2509, 1012, 1014, 17832, 1012, 1022, 23593, 1012, 1016, 1020, 1012, 1019, 1011, 4583, 1012, 1023, 5139, 2549, 1012, 1014, 102]"
184,"[0.5706822310951484, 0.0071849762973282, 0.2516957045132977, -0.0025595419263069]","[101, 2529, 2507, 2033, 1996, 11565, 11867, 6657, 19099, 2099, 3531, 19034, 5835, 23532, 1012, 1019, 4464, 2581, 1012, 1014, 20311, 1012, 1016, 26257, 1012, 1014, 6282, 1012, 1020, 2324, 1012, 1022, 5986, 2509, 1012, 1014, 19034, 2452, 9475, 1012, 1016, 27517, 1012, 1016, 7558, 1012, 1020, 18744, 1012, 1020, 27954, 1012, 1021, 1011, 4261, 2509, 1012, 1017, 18540, 2629, 1012, 1014, 102]"
185,"[0.3765438599304039, 0.0151526432976748, 0.2572740267339388, -0.0215024309688277]","[101, 19034, 2452, 28135, 1012, 1022, 27810, 1012, 1016, 11502, 1012, 1014, 20713, 1012, 1022, 1011, 1020, 1012, 1016, 1011, 19681, 1012, 1018, 5585, 2487, 1012, 1014, 19034, 5835, 17196, 1012, 1014, 3486, 2683, 1012, 1014, 9645, 1012, 1022, 22018, 1012, 1022, 2382, 1012, 1016, 1011, 18610, 1012, 1019, 6227, 2487, 1012, 1014, 2529, 2202, 1996, 5835, 3531, 102]"
186,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 1060, 10020, 4261, 2683, 1012, 2423, 1061, 10020, 5345, 1012, 18034, 1060, 17848, 4724, 2487, 1012, 4293, 1061, 17848, 20335, 1012, 27658, 2415, 1035, 1060, 23988, 2415, 1035, 1061, 16734, 7605, 1035, 1060, 4805, 2620, 1012, 5594, 2620, 2683, 26224, 7605, 1035, 1061, 1011, 4805, 2475, 1012, 5385, 8889, 2475, 7605, 1035, 1062, 17405, 2575, 1012, 1014, 7023, 1014, 1012, 6255, 2575, 27531, 2629, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 2753, 9099, 1035, 1060, 1014, 1012, 16029, 16576, 2581, 9099, 1035, 1061, 1014, 1012, 14989, 14526, 2475, 9099, 1035, 1062, 1014, 1012, 20637, 2620, 20842, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 21926, 2692, 2549, 1053, 1035, 1061, 1014, 1012, 4029, 16932, 16703, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 17788, 21926, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 22932, 26187, 2171, 1024, 2861, 1010, 26718, 18863, 1024, 4874, 4261, 2683, 1012, 1016, 4724, 2487, 1012, 1022, 5345, 1012, 1018, 20335, 1012, 1023, 4805, 2620, 1012, 1023, 1011, 4805, 2475, 1012, 1022, 17405, 2575, 1012, 1014, 19034, 5835, 16345, 1012, 1020, 25745, 1012, 1014, 13741, 1012, 1019, 25504, 1012, 1022, 1011, 18610, 1012, 1019, 1011, 2753, 1012, 1015, 6275, 2575, 1012, 1014, 2529, 2192, 2033, 1996, 2187, 10336, 102]"
187,"[0.4379798463530173, -0.1563007386679468, 0.1950844680337645, 0.0255869824200615]","[101, 2529, 3531, 2192, 2033, 1996, 2187, 2452, 19034, 1060, 10020, 4008, 2549, 1012, 2423, 1061, 10020, 21005, 1012, 27658, 1060, 17848, 4720, 2475, 1012, 1019, 1061, 17848, 28489, 1012, 1014, 2415, 1035, 1060, 4466, 2509, 2415, 1035, 1061, 27173, 7605, 1035, 1060, 6109, 2575, 1012, 19015, 23352, 2629, 7605, 1035, 1061, 23859, 1012, 15170, 21057, 2620, 7605, 1035, 1062, 19015, 2581, 1012, 1014, 7023, 1014, 1012, 25256, 12521, 2629, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2570, 1024, 5354, 1024, 4700, 9099, 1035, 1060, 1014, 1012, 6191, 21619, 28154, 9099, 1035, 1061, 1014, 1012, 22096, 14526, 9099, 1035, 1062, 1014, 1012, 3069, 2620, 2475, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2683, 25746, 2509, 1053, 1035, 1061, 1014, 1012, 4029, 23352, 2683, 2683, 1053, 1035, 1062, 1011, 1014, 1012, 25604, 23352, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2683, 17788, 2171, 1024, 5388, 1010, 26718, 18863, 1024, 4874, 4008, 2549, 1012, 1016, 4720, 2475, 1012, 1019, 21005, 1012, 1023, 28489, 1012, 1014, 6109, 2575, 1012, 1016, 23859, 1012, 1015, 19015, 2581, 1012, 1014, 19034, 1060, 10020, 20802, 1012, 22810, 1061, 10020, 17365, 1012, 27658, 1060, 17848, 25504, 1012, 1014, 1061, 17848, 5539, 1012, 22810, 2415, 1035, 1060, 23254, 2415, 1035, 1061, 18744, 7605, 1035, 1060, 1011, 16710, 1012, 4413, 14142, 2581, 2575, 7605, 1035, 1061, 1011, 5824, 1012, 3938, 23833, 2575, 2620, 7605, 1035, 1062, 6564, 2475, 1012, 1014, 7023, 1014, 1012, 6486, 19961, 21486, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2570, 1024, 4413, 1024, 5401, 9099, 1035, 1060, 1014, 1012, 4724, 2581, 2683, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 16734, 14142, 2487, 9099, 1035, 1062, 1014, 1012, 3925, 2620, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 22907, 2581, 1053, 1035, 1061, 1014, 1012, 4261, 21926, 23499, 1053, 1035, 1062, 1014, 1012, 6185, 24087, 2620, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2683, 23777, 2475, 2171, 1024, 4583, 1010, 26718, 18863, 1024, 4874, 20802, 1012, 1020, 25504, 1012, 1014, 17365, 1012, 1023, 5539, 1012, 1020, 1011, 16710, 1012, 1018, 1011, 5824, 1012, 1023, 6564, 2475, 1012, 1014, 102]"
188,"[0.3127625986639363, 0.0802437942618679, 0.1745625018425406, 0.0008039333366625]","[101, 19034, 2452, 4261, 2509, 1012, 1016, 29269, 1012, 1016, 15407, 1012, 1022, 18540, 1012, 1019, 2871, 2620, 1012, 1017, 1011, 16444, 1012, 1014, 19843, 2575, 1012, 1014, 19034, 5835, 16327, 1012, 1020, 24398, 1012, 1014, 5018, 1012, 1015, 24622, 1012, 1019, 1011, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 3531, 6723, 1996, 14757, 102]"
189,"[0.6042286446836771, -0.0365392722557941, 0.1990737111685482, -0.009029627778117]","[101, 19034, 1060, 10020, 19348, 1012, 2423, 1061, 10020, 16621, 1012, 1019, 1060, 17848, 21950, 1012, 1019, 1061, 17848, 19235, 1012, 2423, 2415, 1035, 1060, 17825, 2415, 1035, 1061, 12862, 7605, 1035, 1060, 1011, 16327, 1012, 17295, 2581, 2581, 2620, 7605, 1035, 1061, 1011, 16528, 1012, 5890, 27814, 2683, 2509, 7605, 1035, 1062, 6205, 2549, 1012, 1014, 7023, 1014, 1012, 6205, 24087, 22907, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 5890, 1024, 2324, 9099, 1035, 1060, 1014, 1012, 14210, 20842, 2487, 9099, 1035, 1061, 1011, 1014, 1012, 12387, 18139, 9099, 1035, 1062, 1014, 1012, 27525, 22203, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2683, 2620, 19317, 1053, 1035, 1061, 1014, 1012, 19342, 22022, 2475, 1053, 1035, 1062, 1014, 1012, 6185, 22275, 2683, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2575, 17465, 2629, 2171, 1024, 3438, 1010, 26718, 18863, 1024, 4874, 19348, 1012, 1016, 21950, 1012, 1019, 16621, 1012, 1019, 19235, 1012, 1016, 1011, 16327, 1012, 1019, 1011, 16528, 1012, 1014, 6205, 2549, 1012, 1014, 19034, 1060, 10020, 29562, 1012, 2423, 1061, 10020, 22115, 1012, 8732, 1060, 17848, 28048, 1012, 2423, 1061, 17848, 14210, 1012, 2423, 2415, 1035, 1060, 4029, 2620, 2415, 1035, 1061, 22955, 7605, 1035, 1060, 9645, 1012, 5174, 22203, 2487, 7605, 1035, 1061, 5345, 1012, 23988, 2692, 2620, 2620, 7605, 1035, 1062, 6564, 2509, 1012, 1014, 7023, 1014, 1012, 5824, 12376, 2683, 2620, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2459, 1024, 2322, 9099, 1035, 1060, 1014, 1012, 3438, 20958, 24594, 9099, 1035, 1061, 1011, 1014, 1012, 6021, 26187, 23499, 9099, 1035, 1062, 1014, 1012, 2901, 2581, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 22203, 20842, 1053, 1035, 1061, 1014, 1012, 3486, 16703, 2692, 2549, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 21057, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 23777, 22394, 2171, 1024, 6146, 1010, 26718, 18863, 1024, 4874, 29562, 1012, 1016, 28048, 1012, 1016, 22115, 1012, 1015, 14210, 1012, 1016, 9645, 1012, 1020, 5345, 1012, 1018, 6564, 2509, 1012, 1014, 2529, 3531, 2507, 2033, 1996, 2157, 14757, 102]"
190,"[0.6477471170682055, -0.038082890503715, 0.1674567501857178, 0.0060315763427278]","[101, 19034, 1060, 10020, 18164, 1012, 27658, 1061, 10020, 25143, 1012, 1019, 1060, 17848, 21777, 1012, 1014, 1061, 17848, 8698, 1012, 1014, 2415, 1035, 1060, 24568, 2415, 1035, 1061, 25048, 7605, 1035, 1060, 1011, 14748, 1012, 5388, 16147, 22907, 7605, 1035, 1061, 15028, 1012, 6640, 16932, 2620, 2475, 7605, 1035, 1062, 4293, 2581, 1012, 1014, 7023, 1014, 1012, 23712, 26976, 2575, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 2324, 9099, 1035, 1060, 1014, 1012, 5786, 16703, 27009, 9099, 1035, 1061, 1011, 1014, 1012, 19096, 2575, 2581, 9099, 1035, 1062, 1014, 1012, 27769, 14526, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 19481, 24087, 1053, 1035, 1061, 1014, 1012, 26271, 2692, 2683, 2575, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 2692, 17465, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2620, 16703, 2620, 2171, 1024, 1022, 1010, 26718, 18863, 1024, 4874, 18164, 1012, 1023, 21777, 1012, 1014, 25143, 1012, 1019, 8698, 1012, 1014, 1011, 14748, 1012, 1020, 15028, 1012, 1022, 4293, 2581, 1012, 1014, 19034, 1060, 10020, 28977, 1012, 2423, 1061, 10020, 24709, 1012, 2423, 1060, 17848, 27433, 1012, 2423, 1061, 17848, 3486, 2683, 1012, 4293, 2415, 1035, 1060, 4261, 2475, 2415, 1035, 1061, 26499, 7605, 1035, 1060, 7886, 1012, 3438, 22610, 17134, 7605, 1035, 1061, 17365, 1012, 5764, 2581, 21926, 2620, 7605, 1035, 1062, 6255, 2475, 1012, 1014, 7023, 1014, 1012, 5187, 27531, 2581, 2549, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 2871, 9099, 1035, 1060, 1014, 1012, 4185, 2581, 2581, 22610, 9099, 1035, 1061, 1011, 1014, 1012, 6021, 17914, 2620, 2509, 9099, 1035, 1062, 1014, 1012, 16785, 19961, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 15136, 15136, 1053, 1035, 1061, 1014, 1012, 4029, 16068, 2575, 2509, 1053, 1035, 1062, 1014, 1012, 4002, 16086, 16703, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2692, 27531, 2475, 2171, 1024, 2340, 1010, 26718, 18863, 1024, 4874, 28977, 1012, 1016, 27433, 1012, 1016, 24709, 1012, 1016, 3486, 2683, 1012, 1022, 7886, 1012, 1020, 17365, 1012, 1021, 6255, 2475, 1012, 1014, 2529, 3531, 2507, 2033, 1996, 2157, 14757, 102]"
191,"[0.3379364242750551, -0.1141093840071587, 0.2582700914516533, -0.0103396328769989]","[101, 19034, 1060, 10020, 19843, 1012, 18034, 1061, 10020, 4185, 1012, 6282, 17788, 1060, 17848, 24568, 1012, 22810, 1061, 17848, 20003, 1012, 1019, 2415, 1035, 1060, 22238, 2415, 1035, 1061, 14677, 7605, 1035, 1060, 1011, 10545, 1012, 5764, 17914, 24594, 7605, 1035, 1061, 1011, 23254, 1012, 5986, 28154, 2683, 2475, 7605, 1035, 1062, 3938, 2620, 1012, 1014, 7023, 1014, 1012, 6227, 2620, 2581, 14526, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2403, 1024, 4466, 9099, 1035, 1060, 1014, 1012, 26267, 24434, 2475, 9099, 1035, 1061, 1011, 1014, 1012, 20652, 2581, 2620, 9099, 1035, 1062, 1014, 1012, 24921, 2683, 2581, 2620, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 2620, 16703, 2509, 1053, 1035, 1061, 1014, 1012, 29386, 2692, 27814, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 14142, 15136, 1053, 1035, 1059, 1014, 1012, 4002, 2683, 17134, 2475, 2171, 1024, 4413, 1010, 26718, 18863, 1024, 4874, 19843, 1012, 1018, 24568, 1012, 1020, 4185, 1012, 1022, 20003, 1012, 1019, 1011, 10545, 1012, 1021, 1011, 22234, 1012, 1014, 3938, 2620, 1012, 1014, 19034, 1060, 10020, 19883, 1012, 8732, 1061, 10020, 3938, 1012, 8732, 1060, 17848, 13427, 1012, 2423, 1061, 17848, 20335, 1012, 22810, 2415, 1035, 1060, 22376, 2415, 1035, 1061, 16710, 7605, 1035, 1060, 1011, 1014, 1012, 1014, 7605, 1035, 1061, 1011, 1014, 1012, 1014, 7605, 1035, 1062, 1014, 1012, 1014, 7023, 1014, 1012, 5594, 29537, 2549, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2184, 1024, 2340, 9099, 1035, 1060, 1014, 1012, 28489, 2683, 21619, 9099, 1035, 1061, 1011, 1014, 1012, 12457, 10790, 2683, 9099, 1035, 1062, 1014, 1012, 24398, 22907, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 16048, 16703, 1053, 1035, 1061, 1014, 1012, 4029, 21486, 16932, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2692, 22022, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 24096, 21619, 2171, 1024, 2322, 1010, 26718, 18863, 1024, 4874, 19883, 1012, 1015, 13427, 1012, 1016, 3938, 1012, 1015, 20335, 1012, 1020, 1011, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 6723, 1996, 2157, 11565, 6073, 2099, 102]"
192,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 2192, 2033, 1996, 2187, 10336, 19034, 1060, 10020, 4261, 2509, 1012, 2423, 1061, 10020, 15407, 1012, 4293, 1060, 17848, 29269, 1012, 2423, 1061, 17848, 18540, 1012, 1019, 2415, 1035, 1060, 4464, 2581, 2415, 1035, 1061, 10894, 7605, 1035, 1060, 2871, 2620, 1012, 23254, 18827, 2629, 7605, 1035, 1061, 1011, 16444, 1012, 5890, 22407, 28756, 7605, 1035, 1062, 19843, 2575, 1012, 1014, 7023, 1014, 1012, 5594, 17788, 23499, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 2340, 9099, 1035, 1060, 1014, 1012, 21036, 2581, 2575, 2509, 9099, 1035, 1061, 1014, 1012, 5511, 2692, 18827, 2549, 9099, 1035, 1062, 1014, 1012, 21809, 2575, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 17788, 2620, 1053, 1035, 1061, 1014, 1012, 4261, 24434, 22025, 1053, 1035, 1062, 1014, 1012, 2199, 17914, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 23833, 21472, 2171, 1024, 1021, 1010, 26718, 18863, 1024, 4874, 4261, 2509, 1012, 1016, 29269, 1012, 1016, 15407, 1012, 1022, 18540, 1012, 1019, 2871, 2620, 1012, 1017, 1011, 16444, 1012, 1014, 19843, 2575, 1012, 1014, 19034, 2452, 28977, 1012, 1016, 27433, 1012, 1016, 24709, 1012, 1016, 3486, 2683, 1012, 1022, 7886, 1012, 1020, 17365, 1012, 1021, 6255, 2475, 1012, 1014, 102]"
